descricao;endereco;area;quartos;wc;vagas;valor;condominio;wlink
CURITIBA - Padrão - Pinheirinho;Rua Reinaldo StoccoCuritibaParaná;['94'];[2];[2];[1];219900;300;https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheirinho-bairros-curitiba-com-garagem-52m2-venda-RS219900-id-2488776503/
Apartamento Semi-mobiliado - 1 Suíte - 1 Vaga - Andar Alto;Rua Alferes PoliCuritibaParaná;['76'];[1];[1];[1];237000;400;https://www.vivareal.com.br/imovel/apartamento-1-quartos-reboucas-bairros-curitiba-com-garagem-40m2-venda-RS237000-id-2518651784/
Apartamento amplo com ótima localização;Avenida Visconde de GuarapuavaCuritibaParaná;['193'];[4];[4];[3];720000;1100;https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-curitiba-com-garagem-150m2-venda-RS720000-id-2527298319/
Curitiba - Apartamento Padrão - Água Verde;;['241'];[3];[4];[2];1501118;1000;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-139m2-venda-RS1501118-id-2531008489/
Apartamento 2 quartos no Palmas de Ouro;Rua David BodziakCuritibaParaná;['50'];[2];[1];[1];135000;300;https://www.vivareal.com.br/imovel/apartamento-2-quartos-barreirinha-bairros-curitiba-com-garagem-45m2-venda-RS135000-id-2534367483/
CURITIBA - Apartamento Padrão - CAMPO COMPRIDO;;['59'];[3];[1];[1];225000;390;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-59m2-venda-RS225000-id-2537407320/
Amplo apartamento com 150m² privativos. Sendo 4 dormitórios (2 suítes) Água Verde!!;Rua Monsenhor Manoel VicenteCuritibaParaná;['232'];[4];[5];[2];1433250;1;https://www.vivareal.com.br/imovel/apartamento-4-quartos-agua-verde-bairros-curitiba-com-garagem-150m2-venda-RS1433250-id-2513964371/
Apartamento com 3 dormitórios à venda, 138 m² por R$ 530.000,00 - Bigorrilho - Curitiba/PR;Rua Padre AnchietaCuritibaParaná;['287'];[3];[2];[1];530000;690;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-139m2-venda-RS530000-id-2522894212/
Apartamento no Água Verde - ARYA 1;Rua Petit CarneiroCuritibaParaná;['622'];[5];[7];[4];2700000;2466;https://www.vivareal.com.br/imovel/apartamento-5-quartos-agua-verde-bairros-curitiba-com-garagem-441m2-venda-RS2700000-id-2524632840/
Apartamento à venda, 249 m² por R$ 1.350.000,00 - Cristo Rei - Curitiba/PR;Rua Urbano LopesCuritibaParaná;['149'];[3];[3];[0];1350000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-249m2-venda-RS1350000-id-2523082815/
Apartamento Garden à venda, 66 m² por R$ 205.000,00 - Novo Mundo - Curitiba/PR;Rua Antônio GasparinCuritibaParaná;['80'];[1];[1];[0];205000;230;https://www.vivareal.com.br/imovel/apartamento-1-quartos-novo-mundo-bairros-curitiba-66m2-venda-RS205000-id-2528112653/
APARTAMENTO A VENDA NAS MERCES;Rua Brigadeiro FrancoCuritibaParaná;['157'];[3];[3];[1];550000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-merces-bairros-curitiba-com-garagem-109m2-venda-RS550000-id-2468759539/
Pequeno número de apartamentos, portanto é um ambiente repleto de tranquilidade. Possui mecanismos d;Rua Vereador Garcia Rodrigues VelhoCuritibaParaná;['822'];[4];[6];[4];8761754;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-cabral-bairros-curitiba-com-garagem-459m2-venda-RS8761754-id-2534663455/
Apartamento pronto morar 86 metros quadrados com 3 quartos em Cabral - Curitiba - PR;Rua Deputado Joaquim José PedrosaCuritibaParaná;['157'];[3];[2];[2];599000;500;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-86m2-venda-RS599000-id-2512644142/
Apartamento para venda com 1 quarto;Rua André KaviskiCuritibaParaná;[];[1];[1];[1];260000;400;https://www.vivareal.com.br/imovel/apartamento-1-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-33m2-venda-RS260000-id-2534498302/
APARTAMENTO com 3 dormitórios à venda com 67m² por R$ 170.000,00 no bairro Campo Comprido - CURITIBA;Rua Leonor CardosoCuritibaParaná;['67'];[3];[1];[1];170000;350;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-67m2-venda-RS170000-id-2527164241/
Curitiba - Apartamento Padrão - Vila Izabel;;['82'];[2];[2];[1];460000;450;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-82m2-venda-RS460000-id-2536841238/
Apartamento com 1 dormitório à venda, 25m² privativos por R$ 115.000 - Centro - Curitiba/PR;Rua Doutor FaivreCuritibaParaná;['35'];[1];[1];[0];115000;297;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-26m2-venda-RS115000-id-2528862817/
REbrokers - Apartamento 4 dormitórios sendo 4 suítes, 3 vagas, Batel, Curitiba para comprar;Avenida Sete de SetembroCuritibaParaná;['483'];[4];[6];[3];2190000;2049;https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-347m2-venda-RS2190000-id-2516246497/
Curitiba - Apartamento Padrão - Bigorrilho;Alameda Júlia da CostaCuritibaParaná;['80'];[2];[2];[1];525000;580;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-65m2-venda-RS525000-id-2523097462/
Apartamento com 72m² Privativos, 2 Dormitórios e 1 Vaga no Champagnat.;Rua Desembargador Otávio do AmaralCuritibaParaná;['72'];[2];[2];[1];844834;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-champagnat-bairros-curitiba-com-garagem-72m2-venda-RS844834-id-2530720814/
APARTAMENTO com 2 dormitórios à venda com 47m² por R$ 153.000,00 no bairro Boqueirão - CURITIBA / PR;Rua Doutor Danilo GomesCuritibaParaná;['47'];[2];[1];[1];153000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-boqueirao-bairros-curitiba-com-garagem-47m2-venda-RS153000-id-2535667792/
Curitiba - Apartamento Padrão - Vista Alegre;;['75'];[3];[1];[1];329000;425;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vista-alegre-bairros-curitiba-com-garagem-75m2-venda-RS329000-id-2528455685/
Curitiba - Apartamento Padrão - Água Verde;Rua AmazonasCuritibaParaná;['127'];[3];[3];[2];485000;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-105m2-venda-RS485000-id-2531203597/
Apartamento 3 Quartos Água Verde 165m²;Rua Carneiro LoboCuritibaParaná;['257'];[3];[3];[2];895000;1300;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-165m2-venda-RS895000-id-2508483591/
Apartamento para venda possui 150 metros quadrados com 3 quartos em Água Verde - Curitiba - PR;Avenida Silva JardimCuritibaParaná;['300'];[3];[5];[2];1754635;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-150m2-venda-RS1754635-id-2522221215/
Apartamento com elevador e sacada com churrasqueira - Bairro Novo Mundo;Rua Francisco FruetCuritibaParaná;['66'];[2];[2];[1];225830;170;https://www.vivareal.com.br/imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-75m2-venda-RS225830-id-2535534030/
Sobrado Villaggio San Lorenzo;Rua Lídia KlingerCuritibaParaná;['166'];[3];[3];[2];595000;350;https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-lourenco-bairros-curitiba-com-garagem-149m2-venda-RS595000-id-2514625696/
Cobertura - Batel - Curitiba;;['221'];[3];[1];[4];1760000;1600;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-221m2-venda-RS1760000-id-2531850549/
Apartamento à venda, 192 m² por R$ 1.140.000,00 - Bigorrilho - Curitiba/PR;Rua Desembargador Otávio do AmaralCuritibaParaná;['233'];[3];[3];[2];1140000;1290;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-192m2-venda-RS1140000-id-2529349780/
Apartamento Duplex para venda tem 80 metros quadrados com 2 quartos em Vila Izabel - Curitiba - PR;Rua Professor Guido StraubeCuritibaParaná;[];[2];[3];[2];629000;519;https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-78m2-venda-RS629000-id-2496866589/
Venda APARTAMENTO CURITIBA PR Brasil;Rua Professor Pedro Viriato Parigot de SouzaCuritibaParaná;['66'];[3];[2];[2];420000;350;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-10m2-venda-RS420000-id-2537917034/
Apartamento com 3 quartos no Batel -3098-HABITEC;Rua Bruno FilgueiraCuritibaParaná;['270'];[3];[5];[3];1330000;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-270m2-venda-RS1330000-id-2521014877/
Apartamento com 105m² Privativos, 3 Dormitórios e 2 Vagas no Mercês.;Rua Alferes Ângelo SampaioCuritibaParaná;['195'];[3];[3];[2];1210700;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-merces-bairros-curitiba-com-garagem-106m2-venda-RS1210700-id-2532340535/
Curitiba - Studio - Centro Cívico;Avenida Cândido de AbreuCuritibaParaná;['45'];[1];[1];[];1300;410;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-civico-bairros-curitiba-31m2-venda-RS275000-id-2534140675/
Apartamento Com Ampla Varanda Gourmet no Aqcua Verde;Rua João GearaCuritibaParaná;['167'];[3];[3];[2];945000;607;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-113m2-venda-RS945000-id-2526195991/
Apartamento Avenda 107m2 no Água Verde, 3 quartos /sacada R$1.038.000 Plaenge Hamony novo;Rua Marquês do ParanáCuritibaParaná;['199'];[3];[3];[2];1038000;780;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-107m2-venda-RS1038000-id-2512889798/
LINDO APARTAMENTO REFORMADO com 3 dormitórios à venda, 93 m² por R$ 750.000 - Bigorrilho;Rua Dona Alice TibiriçáCuritibaParaná;['122'];[3];[3];[2];750000;850;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-93m2-venda-RS750000-id-2514142699/
Apartamento para venda, 34 metros com 1 quarto em Novo Mundo - Curitiba - PR;Rua Bernardo Jacintho da VeigaCuritibaParaná;['68'];[1];[1];[1];199500;250;https://www.vivareal.com.br/imovel/apartamento-1-quartos-novo-mundo-bairros-curitiba-com-garagem-34m2-venda-RS199500-id-2515413220/
CURITIBA - Apartamento Padrão - Pilarzinho;;['53'];[2];[1];[1];170000;300;https://www.vivareal.com.br/imovel/apartamento-2-quartos-pilarzinho-bairros-curitiba-com-garagem-53m2-venda-RS170000-id-2530558578/
Apartamento - 177m2 - Próximo ao Graciosa Country Clube;Rua Estados UnidosCuritibaParaná;['177'];[3];[3];[1];480000;812;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-113m2-venda-RS480000-id-2484011423/
Apartamento alto padrão à venda no Água Verde com 3 quartos/suítes e 160m² área privativa.;Rua Guilherme PugsleyCuritibaParaná;['287'];[3];[1];[3];1771718;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-160m2-venda-RS1771718-id-2532058137/
Cobertura nova 463 m2 útil no Ahú;Rua Benjamin ZilliCuritibaParaná;['550'];[5];[7];[3];4620000;1308;https://www.vivareal.com.br/imovel/apartamento-5-quartos-ahu-bairros-curitiba-com-garagem-463m2-venda-RS4620000-id-2516953331/
Apartamento no Alto da XV - ARYA 1;Rua José de AlencarCuritibaParaná;['264'];[3];[5];[4];1580000;1400;https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-181m2-venda-RS1580000-id-2525514979/
Apartamento com 3 dormitórios à venda, 176 m² por R$ 1.306.000 - Cabral - Curitiba/PR;Rua Quintino BocaiúvaCuritibaParaná;['275'];[3];[4];[4];1306000;670;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-176m2-venda-RS1306000-id-2508608615/
Curitiba - Apartamento Padrão - Santa Quiteria;Rua João Alencar GuimarãesCuritibaParaná;['89'];[2];[2];[1];292000;497;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-quiteria-bairros-curitiba-com-garagem-57m2-venda-RS292000-id-2523958497/
Apartamento para venda tem 113 metros quadrados com 3 quartos em Água Verde - Curitiba - PR;Rua Dom Pedro ICuritibaParaná;['173'];[3];[3];[2];1298000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-113m2-venda-RS1298000-id-2526920104/
Apartamento à venda 72m² , 2 quartos, Centro - Curitiba - PR;Rua Mariano TorresCuritibaParaná;['135'];[2];[2];[1];700400;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-72m2-venda-RS700400-id-2534954601/
CURITIBA - Apartamento Padrão - Centro;;['50'];[1];[1];[1];180000;1300;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-36m2-venda-RS180000-id-2528408959/
Apartamento a venda Rebouças R$ 368.000,00;Rua Santo AntônioCuritibaParaná;['86'];[2];[1];[1];368000;240;https://www.vivareal.com.br/imovel/apartamento-2-quartos-reboucas-bairros-curitiba-com-garagem-66m2-venda-RS368000-id-2537400213/
Apartamento no Cabral - ARYA 1;Rua Clóvis BeviláquaCuritibaParaná;['539'];[4];[6];[4];3300000;2780;https://www.vivareal.com.br/imovel/apartamento-4-quartos-cabral-bairros-curitiba-com-garagem-359m2-venda-RS3300000-id-2525132175/
Apartamento no Ecoville - ARYA 1;Rua Professor Pedro Viriato Parigot de SouzaCuritibaParaná;['417'];[3];[5];[4];3620000;2400;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-244m2-venda-RS3620000-id-2516351292/
Curitiba - Apartamento Padrão - Juvevê;;['63'];[2];[1];[];439371;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-juveve-bairros-curitiba-47m2-venda-RS439371-id-2520039886/
Apartamento com 3 dormitórios à venda, 88 m² por R$ 457.000,00 - Boa Vista - Curitiba/PR;Rua Jovino do RosárioCuritibaParaná;['102'];[3];[2];[1];457000;698;https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-88m2-venda-RS457000-id-2534358201/
ALTO da XV - Perfeito para viver os seus melhores momentos!!;Rua Ubaldino do AmaralCuritibaParaná;['142'];[3];[3];[2];877348;450;https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-97m2-venda-RS877348-id-2471269873/
Apartamento Duplex com 2 dormitórios no Cristo Rei!!;Rua Sanito RochaCuritibaParaná;['53'];[2];[2];[0];220000;390;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-43m2-venda-RS220000-id-2537295110/
Apartamento com 3 dormitórios à venda, 87 m² por R$ 849.000,00 - Portão - Curitiba/PR;Rua Arthur MohrCuritibaParaná;['115'];[3];[1];[2];849000;428;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-87m2-venda-RS849000-id-2526853116/
Residencial Felicitá;Avenida Manoel RibasCuritibaParaná;['126'];[2];[2];[2];450909;450;https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-felicidade-bairros-curitiba-com-garagem-63m2-venda-RS450909-id-2528179598/
Apartamento com 2 dormitórios à venda, 40 m² por R$ 130.000,00 - Umbará - Curitiba/PR;Rua Bôrtolo PelandaCuritibaParaná;['44'];[2];[1];[1];130000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-umbara-bairros-curitiba-com-garagem-40m2-venda-RS130000-id-2515971807/
Curitiba - Apartamento Padrão - Rebouças;;['75'];[1];[1];[1];253000;350;https://www.vivareal.com.br/imovel/apartamento-1-quartos-reboucas-bairros-curitiba-com-garagem-33m2-venda-RS253000-id-2518999453/
Apartamento à venda, 3 dormitórios, Bigorrilho em Curitiba;Rua Saldanha MarinhoCuritibaParaná;['232'];[3];[4];[2];850000;1500;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-180m2-venda-RS850000-id-2513350889/
Apartamento semi mobiliado 80 metros quadrados com 3 quartos em Portão - Curitiba - PR;Rua João GearaCuritibaParaná;['93'];[3];[2];[2];629900;589;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-80m2-venda-RS629900-id-2529566489/
CURITIBA - Apartamento Padrão - Ahú;;['188'];[3];[4];[2];1190000;750;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-146m2-venda-RS1190000-id-2532194631/
Apartamento para venda tem 53 metros quadrados com 2 quartos em Boa Vista - Curitiba - PR;Rua Adolfo Matoso dos SantosCuritibaParaná;[];[2];[2];[1];305900;350;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-53m2-venda-RS305900-id-2533241975/
Curitiba - Apartamento Padrão - Mossunguê;;['178'];[3];[3];[2];833310;800;https://www.vivareal.com.br/imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-110m2-venda-RS833310-id-2534192601/
Lindo apartamento em ótima localização;Rua Euzébio da MottaCuritibaParaná;[];[3];[4];[2];1230000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-116m2-venda-RS1230000-id-2501923079/
CURITIBA - Apartamento Padrão - Tingui;;['52'];[2];[2];[1];249900;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-tingui-bairros-curitiba-com-garagem-52m2-venda-RS249900-id-2518364028/
Curitiba - Apartamento Padrão - Ecoville;Rua Paulo GorskiCuritibaParaná;['906'];[4];[5];[5];9300000;4000;https://www.vivareal.com.br/imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-590m2-venda-RS9300000-id-2530180188/
Apartamento em Cidade Industrial De Curitiba - Curitiba;Rua das ArarasCuritibaParaná;['52'];[2];[1];[1];129000;285;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-40m2-venda-RS129000-id-2514710674/
CURITIBA - Apartamento Padrão - Água Verde;;['130'];[3];[2];[2];650000;450;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-83m2-venda-RS650000-id-2536578548/
CURITIBA - Apartamento Padrão - PAROLIN;;['51'];[2];[1];[1];2100;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-parolin-bairros-curitiba-com-garagem-51m2-venda-RS462562-id-2536823819/
Apartamento novo de 3 quartos com suíte no Boa vista.;;['75'];[3];[2];[1];474881;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-60m2-venda-RS474881-id-2465541329/
CURITIBA - Apartamento Padrão - Novo Mundo;;['89'];[3];[2];[1];315000;520;https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-59m2-venda-RS315000-id-2530698975/
Curitiba - Apartamento Padrão - Ahú;Rua GuaratubaCuritibaParaná;['203'];[3];[4];[2];1309738;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-135m2-venda-RS1309738-id-2525424692/
Curitiba - Apartamento Padrão - Mossunguê;;['367'];[3];[4];[3];1357670;1000;https://www.vivareal.com.br/imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-274m2-venda-RS1357670-id-2534192602/
Apartamento com 4 Suítes à venda, 288 m² por R$ 3.562.145 - Mossunguê - Curitiba/PR;Rua Professor Pedro Viriato Parigot de SouzaCuritibaParaná;['288'];[4];[5];[4];3562145;0;https://www.vivareal.com.br/imovel/apartamento-4-quartos-mossungue-bairros-curitiba-com-garagem-288m2-venda-RS3562145-id-2529690752/
Apartamento com 2 dormitórios à venda, 2 vagas, 112 m² privativos - Bigorrilho - Curitiba/PR;Alameda Júlia da CostaCuritibaParaná;['198'];[2];[2];[2];588264;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bigorrilho-bairros-curitiba-com-garagem-113m2-venda-RS588264-id-2520731938/
